2024-01-04 09:35:54.061 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-01-04 09:35:54.061 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-01-04 09:35:54.618 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-01-04 09:35:54.698 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 74 ms. Found 24 JPA repository interfaces.
2024-01-04 09:35:55.157 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2024-01-04 09:35:55.163 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-01-04 09:35:55.163 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-01-04 09:35:55.164 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2024-01-04 09:35:55.209 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-01-04 09:35:55.209 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1148 ms
2024-01-04 09:35:55.315 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-01-04 09:35:55.600 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection ConnectionID:1 ClientConnectionId: e14ccf62-65b6-428a-ad7e-af4ed9c8420e
2024-01-04 09:35:55.602 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-01-04 09:35:55.634 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-01-04 09:35:55.670 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2024-01-04 09:35:55.877 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.SQLServer2012Dialect
2024-01-04 09:35:55.878 WARN  [restartedMain] org.hibernate.orm.deprecation - HHH90000026: SQLServer2012Dialect has been deprecated; use org.hibernate.dialect.SQLServerDialect instead
2024-01-04 09:35:56.634 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-01-04 09:35:56.642 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-01-04 09:35:57.539 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-01-04 09:35:57.644 INFO  [restartedMain] o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-01-04 09:35:57.733 WARN  [restartedMain] o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration - Cannot find template location: classpath:/templates/ (please add some templates, check your Thymeleaf configuration, or set spring.thymeleaf.check-template-location=false)
2024-01-04 09:35:57.950 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-01-04 09:35:57.965 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-01-04 09:35:57.976 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2024-01-04 09:35:57.986 INFO  [restartedMain] com.jsw.fe.FeApplication - Started FeApplication in 4.379 seconds (process running for 4.999)
2024-01-04 09:36:02.017 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-01-04 09:36:02.017 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-01-04 09:36:02.018 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-01-04 09:36:02.462 INFO  [http-nio-8081-exec-10] c.j.f.t.Controller.ProdMapController - fetchProdMapList
2024-01-04 09:36:02.462 INFO  [http-nio-8081-exec-1] com.jsw.fe.Utility.CommonController - getProductName
2024-01-04 09:36:02.462 INFO  [http-nio-8081-exec-6] com.jsw.fe.Utility.CommonController - getPlantList
2024-01-04 09:36:02.476 INFO  [http-nio-8081-exec-2] c.j.f.M.MasterMailController - getMailWithPartsStatus
2024-01-04 09:36:02.539 INFO  [http-nio-8081-exec-2] c.j.f.M.MasterMailController - Data is Available
2024-01-04 09:36:02.608 INFO  [http-nio-8081-exec-9] com.jsw.fe.Utility.CommonController - getProductName
2024-01-04 09:36:02.625 INFO  [http-nio-8081-exec-10] c.j.f.t.Controller.ProdMapController - Data is Available
2024-01-04 09:37:31.317 INFO  [http-nio-8081-exec-8] com.jsw.fe.Utility.CommonController - getProductName
2024-01-04 09:37:31.317 INFO  [http-nio-8081-exec-4] com.jsw.fe.Utility.CommonController - getPlantList
2024-01-04 09:37:31.317 INFO  [http-nio-8081-exec-6] c.j.f.M.MasterMailController - getMailWithPartsStatus
2024-01-04 09:37:31.336 INFO  [http-nio-8081-exec-6] c.j.f.M.MasterMailController - Data is Available
2024-01-04 09:37:31.354 INFO  [http-nio-8081-exec-7] c.j.f.t.Controller.ProdMapController - fetchProdMapList
2024-01-04 09:37:31.361 INFO  [http-nio-8081-exec-3] com.jsw.fe.Utility.CommonController - getProductName
2024-01-04 09:37:31.437 INFO  [http-nio-8081-exec-7] c.j.f.t.Controller.ProdMapController - Data is Available
2024-01-04 09:37:36.593 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-01-04 09:37:36.596 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-01-04 09:37:36.599 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-01-04 09:37:39.849 INFO  [restartedMain] com.jsw.fe.FeApplication - Starting FeApplication using Java 20.0.2 with PID 3128 (D:\fe_mvc_war\target\classes started by Jswadmin in D:\fe_mvc_war)
2024-01-04 09:37:39.851 INFO  [restartedMain] com.jsw.fe.FeApplication - No active profile set, falling back to 1 default profile: "default"
2024-01-04 09:37:39.895 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-01-04 09:37:39.895 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-01-04 09:37:40.418 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-01-04 09:37:40.497 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 73 ms. Found 24 JPA repository interfaces.
2024-01-04 09:37:40.955 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2024-01-04 09:37:40.960 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-01-04 09:37:40.961 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
